DisplayName;team;position;underposition;sessionDate;sessionType;allMaxSpeed;distanceTotal;distanceZ5Abs;distanceZ6Abs;maxSpeed;totalTime;entriesZ6Abs;Saison;
JOUEUR 12;U17;Milieu;Milieu Defensif;08/11/2024;Match Day -2;33,13;5102,67636;129,3151485;0;6,87778328;3323,50001;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;08/04/2025;Match Day -5;34,6;4350,533553;88,23363844;0;6,84444992;3323,200004;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;08/04/2025;Match Day -5;30,29;4330,234674;60,3719558;0;6,71111648;3323,200004;0;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;08/04/2025;Match Day -5;33,7;3899,740622;36,80713438;0;6,4444496;3323,200004;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;08/04/2025;Match Day -5;33,13;3466,277586;4,57691618;0;5,83889356;3323,200004;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;19/02/2024;Match Day +2;33,2;3494,276412;0;0;5,93611586;3322,299992;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;19/02/2024;Match Day +2;34,6;3724,327505;0;0;5,65833786;3322,299992;0;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;18/08/2025;Match Day +2;33,9;4629,056175;20,5571319;0;6,54722746;3321,799994;0;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;18/08/2025;Match Day +2;33,7;4605,566239;12,67980257;0;6,25833834;3321,799994;0;2025 - 2026;
JOUEUR 14;U19;Milieu;Milieu Axial;18/08/2025;Match Day +2;33;5015,997542;12,47586974;0;5,9305603;3321,799994;0;2025 - 2026;
JOUEUR 12;U17;Milieu;Milieu Defensif;21/08/2024;Pre saison;33,13;3704,396913;29,2997143;0;6,73333872;3321,099974;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;21/08/2024;Pre saison;33,2;3763,815038;25,63255484;0;6,53056078;3321,099974;0;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;21/08/2024;Pre saison;33,7;3582,39695;28,52299701;0;6,23056054;3321,099974;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;21/08/2024;Pre saison;34,6;3780,729862;12,62831544;0;6,1527827;3321,099974;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;21/08/2024;Pre saison;30,29;3887,546995;3,94275955;0;5,73056014;3321,099974;0;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;14/12/2024;Match Day -1;33;4299,664803;32,13952401;0;6,50278298;3320,899992;0;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;14/01/2025;Match Day -4;35;4604,307782;0;0;8,75278478;3317,299998;0;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;14/01/2025;Match Day -4;37,37;5367,145093;0;0;8,4444512;3317,299998;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;07/09/2024;Match Day -1;34,6;4129,294205;39,97414475;0;6,55000524;3314,900014;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;15/12/2023;Match Day -1;34,6;4800,584997;36,17265542;0;6,1805605;3313,500013;0;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;21/11/2023;Match Day +3;36,3;4517,274596;52,52820995;0;6,6805609;3313,400005;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;22/11/2024;Match Day -1;37,37;3536,183825;40,42146686;0;6,6944498;3309,200006;0;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;22/11/2024;Match Day -1;32,7;3492,480723;34,32890239;0;6,61389418;3309,200006;0;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;22/11/2024;Match Day -1;32,8;3945,705891;41,67867763;0;6,51944966;3309,200006;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;15/01/2024;Match Day +2;34,6;5007,734066;18,08838525;0;6,66944978;3308,99999;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;15/01/2024;Match Day +2;33,2;4479,709748;13,84424187;0;6,12778268;3308,99999;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;15/01/2024;Match Day +2;33,13;4177,052155;1,15249109;0;5,81667132;3308,99999;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;11/11/2023;Match Day -1;34,58;3484,256306;12,0808648;0;6,38333844;3308,000006;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;29/09/2025;Match Day +2;33,13;4039,258439;0;0;5,27222644;3306,500006;0;2025 - 2026;
JOUEUR 12;U17;Milieu;Milieu Defensif;20/07/2024;Pre saison;33,13;6822,35376;14,37057338;0;6,2361161;3304,100021;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;20/07/2024;Pre saison;30,29;6208,790035;33,34261087;0;6,11944934;3304,100021;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;20/07/2024;Pre saison;34,6;6919,292863;8,41561478;0;5,7222268;3304,100021;0;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;20/07/2024;Pre saison;33,7;6202,467724;17,54810949;0;6,36389398;3304,100021;0;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;17/02/2024;Match Day -1;33;3980,918774;10,90166502;0;7,46389486;3291,400008;0;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;17/02/2024;Match Day -1;33,9;3516,955142;17,16278777;0;7,38333924;3291,400008;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;17/02/2024;Match Day -1;34,6;4126,526132;8,14383566;0;6,53611634;3291,400008;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;17/02/2024;Match Day -1;32,83;4107,653772;1,82221379;0;6,16111604;3291,400008;0;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;01/12/2023;Match Day -1;32,8;4530,598742;38,28146405;0;6,6388942;3289,699994;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;29/10/2024;Match Day +2;33,7;4363,465074;28,51841502;0;6,4583385;3288,400002;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;23/09/2023;Match Day;30,29;6771,541002;116,6291523;0;6,75833874;3287,000001;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;21/08/2024;Pre saison;33,2;3354,179986;10,8100277;0;6,19167162;3284,4;0;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;11/02/2025;Match Day -4;37,37;3699,347444;23,93473495;0;6,2083383;3282,299997;0;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;21/11/2023;Match Day +2;32,83;4308,535297;9,9199971;0;6,3611162;3276,799998;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;14/09/2024;Match Day -1;33;2684,549034;47,75036936;0;6,74444984;3270,50001;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;14/09/2024;Match Day -1;34,6;2616,617405;31,06891428;0;6,77222764;3270,50001;0;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;14/09/2024;Match Day -1;36,3;2609,187782;41,83283773;0;6,60000528;3270,50001;0;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;14/09/2024;Match Day -1;32,83;2832,661158;27,27194055;0;6,52500522;3270,50001;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;11/05/2024;Match Day -1;34,6;3804,725319;66,09457935;0;6,7500054;3266,000007;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;30/03/2024;Match Day -1;32,83;3979,837387;91,22802649;0;6,62778308;3265,799999;0;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;25/04/2025;Match Day -1;35;3095,256786;29,92992817;0;6,68333868;3265,7;0;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;25/04/2025;Match Day -1;32,8;3332,256238;27,03560692;0;6,527783;3265,7;0;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;25/04/2025;Match Day -1;37,37;3135,541485;1,12193575;0;5,62778228;3265,7;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;12/11/2024;Match Day +2;30,29;3999,601817;9,51638868;0;6,30000504;3265,7;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;12/11/2024;Match Day +2;34,6;4184,123399;8,68722112;0;6,13056046;3265,7;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;12/11/2024;Match Day +2;33,2;3794,596569;10,56221448;0;6,11944934;3265,7;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;12/11/2024;Match Day +2;33,13;3832,571801;11,46887858;0;6,09444932;3265,7;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;28/11/2023;Match Day +2;30,29;3978,485994;26,85851145;0;6,34444952;3265,200012;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;08/09/2025;Match Day +2;37,37;3256,757474;0;0;5,40833766;3263,500004;;2025 - 2026;
JOUEUR 09;Pro2;Defenseur;Central Centre;08/09/2025;Match Day +2;32,7;3656,563114;0;0;4,87778168;3263,500004;;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;08/09/2025;Match Day +2;32,8;3629,716016;0;0;4,59167034;3263,500004;;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;25/09/2025;Match Day -2;35;3027,410227;4,55831224;0;5,86667136;3263,299998;0;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;12/11/2024;Match Day +2;33,7;4028,597989;42,78580207;0;6,7500054;3257,400001;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;30/08/2024;Match Day -2;34,6;4690,862497;118,2835714;0;6,7916721;3253,799998;0;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;27/07/2024;Rehab;32,8;3895,777631;2,85442763;0;5,85000468;3251,399996;0;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;06/02/2024;Match Day +3;36,3;3457,669169;35,349451;0;6,85556104;3250,200004;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;16/04/2024;Match Day +2;32,83;4892,579597;31,98718807;0;6,64722754;3247,400013;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;25/03/2025;Match Day -4;34,6;3662,314545;8,19495859;0;6,22778276;3245,400001;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;25/03/2025;Match Day -4;33,2;3435,874614;9,74315052;0;6,03333816;3245,400001;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;25/03/2025;Match Day -4;33,13;3381,622589;1,13638364;0;5,74444904;3245,400001;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;25/03/2025;Match Day -4;30,29;3828,434173;1,11726246;0;5,61667116;3245,400001;0;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;22/04/2025;Match Day -4;33;4513,526708;29,03999693;0;6,60278306;3237,099984;0;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;22/04/2025;Match Day -4;33,2;4343,552614;16,27505725;0;6,26667168;3237,099984;0;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;20/01/2024;Match Day -1;32,7;4032,675517;28,50856042;0;6,81111656;3236,499997;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;20/01/2024;Match Day -1;33,7;4585,141217;47,72637548;0;6,6388942;3236,499997;0;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;20/01/2024;Match Day -1;36,3;4345,079833;34,55899408;0;6,63056086;3236,499997;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;20/01/2024;Match Day -1;33;4621,330211;11,99197746;0;5,91111584;3236,499997;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;20/01/2024;Match Day -1;34,58;4329,606245;1,72276981;0;5,81389354;3236,499997;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;20/01/2024;Match Day -1;32,83;4700,719637;2,83781202;0;5,78056018;3236,499997;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;20/01/2024;Match Day -1;30,29;4424,881816;0;0;5,39722654;3236,499997;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;19/10/2024;Match Day -1;33,13;2462,067238;17,45911018;0;6,13611602;3234,100012;0;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;19/03/2024;Match Day -4;34,58;3961,61326;21,53970592;0;6,54444968;3232,300023;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;19/03/2024;Match Day -4;30,29;4269,402644;10,9108281;0;6,38056066;3232,300023;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;19/03/2024;Match Day -4;33,7;4943,409297;21,91203319;0;6,31389394;3232,300023;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;15/03/2024;Match Day -1;30,29;5043,944663;9,94638043;0;6,68611646;3231,799998;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;15/03/2024;Match Day -1;33,7;5174,548534;16,08424061;0;6,59167194;3231,799998;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;15/03/2024;Match Day -1;34,6;5278,028618;20,34061169;0;6,78056098;3231,299992;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;15/03/2024;Match Day -1;33,13;4723,00608;21,30448487;0;6,64722754;3231,299992;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;15/03/2024;Match Day -1;33,2;4946,98779;2,45831816;0;6,26667168;3231,299992;0;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;17/11/2023;Match Day -1;36,3;4938,471391;0,55582727;0;5,55833778;3230,999997;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;16/12/2023;Match Day -1;34,58;4083,830012;26,14416877;0;6,74722762;3230,300002;0;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;16/12/2023;Match Day -1;33,9;4061,088976;31,01216146;0;6,666672;3230,300002;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;16/12/2023;Match Day -1;33,7;4657,15503;17,18278078;0;6,23056054;3230,300002;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;16/12/2023;Match Day -1;32,83;4758,044087;15,97728978;0;6,12222712;3230,300002;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;16/12/2023;Match Day -1;30,29;5170,044728;14,79611351;0;6,0000048;3230,300002;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;16/12/2023;Match Day -1;33;4385,306581;7,99889221;0;5,92222696;3230,300002;0;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;08/04/2024;Match Day +2;32,7;4386,580166;19,8172109;0;6,91944998;3218,199994;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;08/04/2024;Match Day +2;34,58;4526,68898;13,72525013;0;6,83611658;3218,199994;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;08/04/2024;Match Day +2;30,29;4496,727914;12,81776428;0;6,31667172;3218,199994;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;08/04/2024;Match Day +2;33,7;4611,552126;28,74781055;0;6,30278282;3218,199994;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;08/04/2024;Match Day +2;33,2;4678,891792;3,42808265;0;5,98333812;3218,199994;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;14/02/2024;Friendly Match;30,29;1637,338499;0;0;5,46667104;3216,499995;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;14/02/2024;Friendly Match;33;1532,217278;0;0;4,3194479;3216,499995;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;14/02/2024;Friendly Match;33,2;1371,988645;0;0;3,95000316;3216,499995;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;20/09/2025;Match Day -1;34,58;3311,263374;26,35556031;0;6,89444996;3216,099981;0;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;20/09/2025;Match Day -1;32,83;4181,893124;33,18585714;0;6,70278314;3216,099981;0;2025 - 2026;
JOUEUR 12;U17;Milieu;Milieu Defensif;20/09/2025;Match Day -1;33,13;4254,812495;17,72837579;0;6,27500502;3216,099981;0;2025 - 2026;
JOUEUR 09;Pro2;Defenseur;Central Centre;16/01/2024;Match Day +3;32,7;3637,104832;6,5194579;0;6,41944958;3214,10001;0;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;16/01/2024;Match Day +3;32,8;4108,454649;4,03341102;0;5,93611586;3214,10001;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;16/01/2024;Match Day +3;37,37;3441,594528;1,71304764;0;5,76667128;3214,10001;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;12/03/2024;Match Day +3;30,29;3092,694437;17,24452024;0;6,35000508;3213,700012;0;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;13/10/2023;Match Day -1;32,83;3959,930864;10,98887274;0;6,09444932;3213,099999;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;16/10/2023;Match Day +2;33,2;5103,244654;664,8712242;0;6,59167194;3207,200012;0;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;13/01/2025;Match Day +2;32,8;4531,297031;63,9190361;0;6,3750051;3206,900005;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;05/04/2024;Match Day -1;33,2;4895,94803;37,30416305;0;6,88611662;3204,80001;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;05/04/2024;Match Day -1;33,13;4782,833065;64,10227382;0;6,74167206;3204,80001;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;05/04/2024;Match Day -1;34,6;5332,739888;46,63888468;0;6,6944498;3204,80001;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;05/04/2024;Match Day -1;33,2;4860,702542;46,42495114;0;6,6944498;3204,80001;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;05/04/2024;Match Day -1;34,58;4086,257205;17,02583323;0;6,24444944;3204,80001;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;05/04/2024;Match Day -1;30,29;5167,115093;24,17524871;0;6,1666716;3204,80001;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;19/04/2024;Match Day -1;33,13;4843,212544;45,1484251;0;6,9027833;3204,699995;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;19/04/2024;Match Day -1;30,29;4931,772204;17,85222981;0;6,44722738;3204,699995;0;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;19/04/2024;Match Day -1;33,7;4685,062637;16,1969023;0;6,26944946;3204,699995;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;19/04/2024;Match Day -1;34,6;5240,893903;9,21861244;0;5,95556032;3204,699995;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;12/02/2024;Match Day +2;33,13;4247,337601;58,5741508;0;6,66389422;3204,600001;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;12/02/2024;Match Day +2;34,6;5255,619839;61,64144263;0;6,60000528;3204,600001;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;19/01/2024;Match Day -1;34,6;5388,034206;78,14953887;0;6,7916721;3203,800007;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;23/04/2025;Match Day -3;37,37;4603,471086;222,7656873;0;6,26111612;3203,100003;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;22/10/2024;Match Day -1;33,13;3432,951117;24,7272914;0;6,82500546;3199,200002;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;06/01/2025;Match Day -5;34,6;6526,526531;49,3169187;0;5,98333812;3199,000012;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;29/01/2024;Match Day +2;33,13;3854,365109;28,210777;0;6,68889424;3195,200002;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;29/01/2024;Match Day +2;34,6;3925,818352;14,35501439;0;5,99722702;3195,200002;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;19/02/2024;Match Day +2;33,13;3907,411133;0;0;5,18611526;3190,699988;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;23/09/2025;Match Day +3;34,58;4240,056657;35,83200308;0;6,5972275;3187,800005;0;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;23/09/2025;Match Day +3;33,7;4393,760819;34,31944618;0;6,55278302;3187,800005;0;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;23/09/2025;Match Day +3;33,2;4638,367762;25,55889983;0;6,4444496;3187,800005;0;2025 - 2026;
JOUEUR 13;U17;Milieu;Milieu Defensif;23/09/2025;Match Day +3;30,29;4884,048416;17,41633148;0;6,28333836;3187,800005;0;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;23/09/2025;Match Day +3;32,83;4737,517534;6,91889221;0;6,2361161;3187,800005;0;2025 - 2026;
JOUEUR 14;U19;Milieu;Milieu Axial;23/09/2025;Match Day +3;33;4426,319751;11,47970872;0;6,01944926;3187,800005;0;2025 - 2026;
JOUEUR 10;Pro2;Attaquant;Attaquant;29/07/2024;Pre saison;37,37;4213,828432;0;0;6,51944966;3187,799998;0;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;09/04/2024;Match Day +2;32,83;5043,630263;33,88423809;0;6,89722774;3184,099995;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;09/04/2024;Match Day +2;33;5563,820007;90,38510719;0;6,83889436;3184,099995;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;09/04/2024;Match Day +2;37,37;4011,328481;20,40643113;0;6,48056074;3184,099995;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;23/09/2024;Match Day +2;37,37;4353,293986;37,25215649;0;6,29444948;3183,699997;0;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;05/03/2024;Match Day +3;34,58;2374,169455;6,2375184;0;6,63056086;3181,199988;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;16/08/2024;Pre saison;30,29;2969,359847;2,86859784;0;5,93889364;3178,699995;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;06/10/2023;Match Day -1;33,13;5802,119443;10,46777435;0;6,26111612;3178,000016;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;20/09/2025;Match Day -1;34,6;3243,298188;29,88555309;0;6,84167214;3177,000006;0;2025 - 2026;
JOUEUR 05;U19;Attaquant;Avant Centre;09/10/2023;Match Day +2;34,58;4465,909781;447,0481912;0;6,7222276;3176,499992;0;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;09/10/2023;Match Day +2;33,2;4441,445347;856,273502;0;6,69167202;3176,499992;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;25/03/2024;Match Day +2;33,2;3099,899811;27,69726686;0;6,72500538;3174,90001;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;25/03/2024;Match Day +2;33,13;2712,798663;0;0;5,41944878;3174,90001;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;04/03/2024;Match Day +2;33,2;4555,468935;31,73337392;0;7,2777836;3174,500014;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;04/03/2024;Match Day +2;34,6;4624,502371;13,54136836;0;6,76111652;3174,500014;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;04/03/2024;Match Day +2;33,13;4246,526542;3,04470433;0;6,19722718;3174,500014;0;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;09/08/2024;Pre saison;33;4166,603304;78,26349986;0;6,7083387;3171,299982;0;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;09/08/2024;Pre saison;34,58;3524,957254;50,81118091;0;6,6527831;3171,299982;0;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;09/08/2024;Pre saison;33,9;3773,194942;76,80337415;0;6,527783;3171,299982;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;03/02/2024;Treve;33,13;4293,454858;17,37193824;0;6,111116;3166,099998;0;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;06/01/2025;Pre saison;36,3;4386,664884;18,78404053;0;6,63611642;3164,299991;0;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;06/01/2025;Pre saison;33,2;4902,390609;18,11271527;0;6,45278294;3164,299991;0;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;06/01/2025;Pre saison;34,58;4570,966825;12,79420267;0;6,43611626;3164,299991;0;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;05/12/2024;Match Day -3;33,2;4949,609347;45,86105738;0;6,87778328;3164,000009;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;05/12/2024;Match Day -3;30,29;4189,175747;12,12137421;0;6,388894;3164,000009;0;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;15/02/2025;Match Day -1;32,7;3850,947902;24,7772346;0;6,71111648;3158,499994;0;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;30/10/2023;Match Day +2;33,9;3118,320254;0;0;4,25278118;3156,100001;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;01/12/2023;Match Day -1;33,2;3951,860795;72,8107961;0;6,50833854;3152,799988;0;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;01/12/2023;Match Day -1;34,6;4235,501388;80,56719737;0;6,53889412;3152,799988;0;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;01/12/2023;Match Day -1;34,58;4033,783051;60,83788263;0;6,51111632;3152,799988;0;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;01/12/2023;Match Day -1;33,13;3576,162382;37,33855531;0;6,45000516;3152,799988;0;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;01/12/2023;Match Day -1;30,29;4208,555633;23,46028886;0;6,2361161;3152,799988;0;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;10/12/2024;Match Day +2;33,2;3469,570037;15,21862604;0;6,90000552;3152,39999;0;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;10/12/2024;Match Day +2;33,13;3629,641144;13,47080458;0;6,88056106;3152,39999;0;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;10/12/2024;Match Day +2;30,29;3542,902235;11,60586542;0;6,250005;3152,39999;0;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;26/03/2024;Match Day +2;32,7;3359,598562;0,56166054;0;5,61667116;3149,200011;0;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;26/03/2024;Match Day +2;37,37;3294,860195;0;0;5,19722638;3149,200011;0;2023 - 2024;
